"","vivienda","hogar","ind","Tiempo_labores_no_rem"
"9683",8691,1,2,180
"9684",8691,1,3,300
"9685",8692,1,1,275
"9686",8692,1,2,60
"9687",8693,1,1,110
"9688",8693,1,2,0
"9689",8693,1,3,10
"9690",8694,1,1,415
"9691",8694,1,2,180
"9692",8695,1,1,30
"9693",8695,1,2,210
"9694",8695,1,3,60
"9695",8695,1,4,60
"9696",8695,1,5,60
"9697",8696,1,1,0
"9698",8696,1,2,150
"9699",8696,1,3,0
"9700",8697,1,1,0
"9701",8697,1,2,0
"9702",8698,1,1,100
"9703",8698,1,2,0
"9704",8698,1,3,0
"9705",8698,1,4,0
"9706",8699,1,1,0
"9707",8699,1,2,300
"9708",8699,1,3,0
"9709",8699,1,4,0
"9710",8699,1,5,0
"9711",8702,1,1,0
"9712",8702,1,2,60
"9713",8702,1,3,30
"9714",8703,1,1,50
"9715",8703,1,2,50
"9716",8704,1,1,210
"9717",8706,1,1,240
"9718",8706,1,2,60
"9719",8706,1,3,180
"9720",8707,1,1,420
"9721",8707,1,2,420
"9722",8708,1,1,160
"9723",8708,1,2,90
"9724",8709,1,1,360
"9725",8709,1,2,120
"9726",8709,1,3,0
"9727",8710,1,1,20
"9728",8710,1,2,60
"9729",8711,1,1,40
"9730",8712,1,1,30
"9731",8712,1,2,210
"9732",8713,1,1,5
"9733",8713,1,2,140
"9734",8713,1,3,15
"9735",8713,1,4,2
"9736",8714,1,1,70
"9737",8714,1,2,0
"9738",8715,1,1,535
"9739",8715,1,2,200
"9740",8715,1,3,15
"9741",8715,1,4,10
"9742",8715,1,5,70
"9743",8716,1,1,65
"9744",8716,1,2,90
"9745",8718,1,1,360
"9746",8718,1,2,0
"9747",8719,1,1,60
"9748",8719,1,2,320
"9749",8720,1,1,120
"9750",8720,1,2,300
"9751",8721,1,1,220
"9752",8721,1,2,0
"9753",8722,1,1,0
"9754",8722,1,2,60
"9755",8722,1,3,20
"9756",8722,1,4,0
"9757",8723,1,1,270
"9758",8723,1,2,120
"9759",8723,1,3,0
"9760",8724,1,1,0
"9761",8724,1,2,570
"9762",8725,1,1,25
"9763",8726,1,1,90
"9764",8727,1,1,420
"9765",8727,1,2,0
"9766",8729,1,1,360
"9767",8729,1,2,100
"9768",8729,1,3,100
"9769",8731,1,1,0
"9770",8731,1,2,390
"9771",8732,1,1,60
"9772",8732,1,2,30
"9773",8734,1,1,60
"9774",8734,1,2,420
"9775",8735,1,1,0
"9776",8735,1,2,420
"9777",8736,1,1,120
"9778",8736,1,2,210
"9779",8736,1,3,0
"9780",8736,1,4,0
"9781",8736,1,5,0
"9782",8737,1,1,450
"9783",8737,1,2,0
"9784",8737,1,3,60
"9785",8738,1,1,0
"9786",8738,1,2,20
"9787",8738,1,3,170
"9788",8738,1,4,40
"9789",8738,1,5,0
"9790",8740,1,1,60
"9791",8740,1,2,60
"9792",8740,1,3,120
"9793",8740,1,4,90
"9794",8741,1,1,0
"9795",8741,1,2,330
"9796",8743,1,1,80
"9797",8744,1,1,60
"9798",8746,1,1,0
"9799",8746,1,2,420
"9800",8747,1,1,0
"9801",8747,1,2,300
"9802",8747,1,3,240
"9803",8747,1,4,360
"9804",8747,1,5,60
"9805",8747,1,7,0
"9806",8748,1,1,410
"9807",8748,1,2,0
"9808",8748,1,3,35
"9809",8749,1,1,90
"9810",8749,1,2,270
"9811",8749,1,3,0
"9812",8749,1,4,90
"9813",8750,1,1,165
"9814",8750,1,2,70
"9815",8751,1,1,60
"9816",8751,1,2,0
"9817",8752,1,1,0
"9818",8752,1,2,135
"9819",8753,1,1,150
"9820",8754,1,1,345
"9821",8755,1,1,0
"9822",8755,1,2,555
"9823",8755,1,3,335
"9824",8757,1,1,120
"9825",8757,1,2,140
"9826",8757,1,3,45
"9827",8758,1,1,0
"9828",8758,1,2,105
"9829",8758,1,3,75
"9830",8760,1,1,270
"9831",8760,1,2,360
"9832",8761,1,1,575
"9833",8761,1,2,0
"9834",8762,1,1,90
"9835",8763,1,1,0
"9836",8763,1,2,120
"9837",8763,1,3,240
"9838",8764,1,1,860
"9839",8764,1,2,320
"9840",8764,1,3,25
"9841",8765,1,1,0
"9842",8766,1,1,266
"9843",8766,1,2,0
"9844",8766,1,3,45
"9845",8766,1,4,20
"9846",8769,1,1,90
"9847",8769,1,2,300
"9848",8771,1,1,210
"9849",8771,1,2,300
"9850",8771,1,3,90
"9851",8772,1,1,170
"9852",8772,1,2,0
"9853",8773,1,1,0
"9854",8773,1,2,5
"9855",8773,1,4,40
"9856",8773,1,5,30
"9857",8774,1,1,300
"9858",8776,1,1,0
"9859",8776,1,2,140
"9860",8777,1,1,240
"9861",8777,1,2,0
"9862",8777,1,3,300
"9863",8779,1,1,0
"9864",8779,1,2,180
"9865",8780,1,1,210
"9866",8781,1,1,30
"9867",8783,1,1,0
"9868",8783,1,2,460
"9869",8783,1,3,780
"9870",8783,1,4,440
"9871",8783,1,5,70
"9872",8784,1,1,0
"9873",8784,1,2,140
"9874",8785,1,1,370
"9875",8785,1,2,270
"9876",8785,1,3,0
"9877",8786,1,1,60
"9878",8786,1,2,390
"9879",8786,1,3,0
"9880",8786,1,4,120
"9881",8787,1,1,180
"9882",8787,1,2,655
"9883",8788,1,1,0
"9884",8788,1,2,115
"9885",8788,1,4,210
"9886",8788,1,6,30
"9887",8788,1,8,0
"9888",8789,1,1,0
"9889",8789,1,2,690
"9890",8790,1,1,370
"9891",8790,1,2,645
"9892",8790,1,3,25
"9893",8790,1,4,75
"9894",8791,1,1,255
"9895",8791,1,2,420
"9896",8791,1,3,0
"9897",8791,1,4,80
"9898",8791,1,5,60
"9899",8791,1,6,245
"9900",8792,1,1,60
"9901",8792,1,2,320
"9902",8792,1,3,120
"9903",8793,1,1,0
"9904",8793,1,2,255
"9905",8793,1,3,0
"9906",8793,1,4,0
"9907",8795,1,1,30
"9908",8795,1,2,0
"9909",8795,1,4,0
"9910",8795,1,5,285
"9911",8795,1,6,0
"9912",8795,1,7,0
"9913",8796,1,1,0
"9914",8796,1,2,30
"9915",8796,1,4,250
"9916",8796,1,5,30
"9917",8796,1,6,40
"9918",8797,1,1,180
"9919",8797,1,2,340
"9920",8798,1,1,0
"9921",8799,1,1,10
"9922",8799,1,2,210
"9923",8800,1,1,0
"9924",8800,1,2,430
"9925",8801,1,1,250
"9926",8801,1,2,0
"9927",8801,1,3,0
"9928",8802,1,1,285
"9929",8802,1,2,0
"9930",8802,1,3,0
"9931",8802,1,4,285
"9932",8803,1,1,60
"9933",8803,1,2,0
"9934",8804,1,1,0
"9935",8804,1,2,135
"9936",8804,1,4,470
"9937",8804,1,5,0
"9938",8804,2,1,0
"9939",8804,2,2,420
"9940",8805,1,1,190
"9941",8805,1,2,0
"9942",8806,1,1,0
"9943",8806,1,2,300
"9944",8806,1,3,60
"9945",8807,1,1,180
"9946",8808,1,1,20
"9947",8808,1,2,405
"9948",8809,1,1,80
"9949",8810,1,1,240
"9950",8810,1,2,300
"9951",8810,1,3,0
"9952",8810,1,4,0
"9953",8810,1,5,390
"9954",8810,1,6,0
"9955",8810,1,7,0
"9956",8811,1,1,135
"9957",8811,1,2,0
"9958",8812,1,1,0
"9959",8812,1,2,0
"9960",8813,1,1,0
"9961",8813,1,2,210
"9962",8814,1,1,0
"9963",8814,1,2,285
"9964",8814,1,3,120
"9965",8814,1,4,60
"9966",8815,1,1,360
"9967",8815,1,2,180
"9968",8815,1,3,330
"9969",8816,1,1,0
"9970",8816,1,2,120
"9971",8816,1,3,60
"9972",8817,1,1,420
"9973",8817,1,2,0
"9974",8817,1,3,110
"9975",8817,1,4,0
"9976",8818,1,1,20
"9977",8818,1,2,450
"9978",8818,1,3,15
"9979",8819,1,1,30
"9980",8819,1,2,520
"9981",8819,1,3,60
"9982",8820,1,1,281
"9983",8820,1,2,20
"9984",8820,1,3,15
"9985",8822,1,1,205
"9986",8822,1,2,120
"9987",8823,1,1,360
"9988",8823,1,2,380
"9989",8823,1,3,0
"9990",8823,1,4,100
"9991",8824,1,1,330
"9992",8824,1,2,150
"9993",8824,1,3,40
"9994",8824,1,4,40
"9995",8825,1,1,60
"9996",8825,1,2,30
"9997",8825,1,3,60
"9998",8825,1,5,150
"9999",8827,1,1,180
"10000",8827,1,2,80
"10001",8827,1,3,300
"10002",8827,1,4,0
"10003",8827,1,5,210
"10004",8827,1,6,40
"10005",8829,1,1,0
"10006",8829,1,2,300
"10007",8829,1,3,180
"10008",8831,1,1,150
"10009",8831,1,2,120
"10010",8831,1,3,0
"10011",8831,1,4,35
"10012",8831,1,5,120
"10013",8831,1,6,60
"10014",8831,1,7,300
"10015",8832,1,1,165
"10016",8832,1,2,295
"10017",8833,1,1,600
"10018",8833,1,2,595
"10019",8833,1,3,30
"10020",8833,1,4,0
"10021",8833,1,5,0
"10022",8834,1,1,190
"10023",8834,1,2,160
"10024",8837,1,1,80
"10025",8837,1,2,0
"10026",8838,1,1,180
"10027",8838,1,2,630
"10028",8840,1,1,500
"10029",8840,1,2,240
"10030",8840,1,3,120
"10031",8841,1,1,290
"10032",8842,1,1,0
"10033",8842,1,2,0
"10034",8842,1,3,0
"10035",8842,1,4,120
"10036",8843,1,1,140
"10037",8844,1,1,5
"10038",8844,1,2,180
"10039",8844,1,3,0
"10040",8845,1,1,300
"10041",8845,1,2,240
"10042",8846,1,1,140
"10043",8846,1,2,495
"10044",8849,1,1,145
"10045",8849,1,2,70
"10046",8849,1,3,85
"10047",8850,1,1,0
"10048",8850,1,2,185
"10049",8851,1,1,115
"10050",8851,1,2,90
"10051",8852,1,1,0
"10052",8853,1,1,0
"10053",8853,1,2,360
"10054",8853,1,3,0
"10055",8854,1,1,0
"10056",8854,1,2,215
"10057",8854,1,3,20
"10058",8855,1,1,0
"10059",8856,1,1,165
"10060",8856,1,2,200
"10061",8857,1,1,0
"10062",8857,1,2,325
"10063",8857,1,3,90
"10064",8857,1,4,60
"10065",8858,1,1,0
"10066",8858,1,2,390
"10067",8859,1,1,120
"10068",8859,1,2,20
"10069",8859,1,3,0
"10070",8860,1,1,520
"10071",8860,1,2,190
"10072",8862,1,1,0
"10073",8862,1,2,330
"10074",8862,1,3,0
"10075",8862,1,4,0
"10076",8863,1,1,510
"10077",8863,1,2,60
"10078",8863,1,3,0
"10079",8863,1,4,0
"10080",8864,1,1,60
"10081",8864,1,2,210
"10082",8865,1,1,0
"10083",8865,1,2,0
"10084",8865,1,3,300
"10085",8865,1,5,240
"10086",8866,1,1,180
"10087",8866,1,2,8
"10088",8866,1,3,10
"10089",8866,1,4,295
"10090",8868,1,1,0
"10091",8868,1,2,300
"10092",8869,1,1,0
"10093",8869,1,2,0
"10094",8869,1,3,360
"10095",8871,1,1,495
"10096",8871,1,2,30
"10097",8871,1,3,15
"10098",8874,1,1,60
"10099",8874,1,2,0
"10100",8875,1,1,80
"10101",8875,1,2,60
"10102",8875,1,3,135
"10103",8875,1,4,0
"10104",8875,1,5,20
"10105",8875,1,6,20
"10106",8876,1,1,70
"10107",8877,1,1,50
"10108",8877,1,2,330
"10109",8878,1,1,460
"10110",8878,1,2,0
"10111",8878,1,3,90
"10112",8878,1,4,0
"10113",8879,1,1,30
"10114",8880,1,1,0
"10115",8880,1,2,390
"10116",8880,1,3,0
"10117",8880,1,4,75
"10118",8881,1,1,10
"10119",8884,1,1,0
"10120",8884,1,2,240
"10121",8885,1,1,290
"10122",8885,1,2,10
"10123",8885,1,3,380
"10124",8886,1,1,70
"10125",8887,1,1,250
"10126",8890,1,1,110
"10127",8890,1,2,75
"10128",8891,1,1,320
"10129",8891,1,2,0
"10130",8892,1,1,265
"10131",8892,1,2,25
"10132",8894,1,1,180
"10133",8894,1,2,0
"10134",8895,1,1,0
"10135",8895,1,2,270
"10136",8895,1,3,30
"10137",8897,1,1,5
"10138",8897,1,2,285
"10139",8898,1,1,180
"10140",8901,1,1,120
"10141",8901,1,2,0
"10142",8903,1,1,375
"10143",8903,1,2,180
"10144",8904,1,1,70
"10145",8905,1,1,360
"10146",8905,1,2,120
"10147",8905,1,3,90
"10148",8905,1,4,60
"10149",8906,1,1,0
"10150",8906,1,2,490
"10151",8907,1,1,130
"10152",8907,1,2,20
"10153",8907,1,3,40
"10154",8907,1,4,60
"10155",8909,1,1,10
"10156",8909,1,2,60
"10157",8909,1,3,210
"10158",8910,1,1,70
"10159",8910,1,2,133
"10160",8911,1,1,180
"10161",8912,1,1,220
"10162",8912,1,2,40
"10163",8913,1,1,220
"10164",8913,1,2,0
"10165",8913,1,3,210
"10166",8914,1,1,160
"10167",8914,1,2,480
"10168",8919,1,1,182
"10169",8919,1,2,0
"10170",8920,1,1,150
"10171",8921,1,1,130
"10172",8922,1,1,0
"10173",8922,1,2,240
"10174",8922,1,3,0
"10175",8923,1,1,420
"10176",8923,1,2,0
"10177",8924,1,1,0
"10178",8924,1,2,140
"10179",8924,1,3,80
"10180",8925,1,1,0
"10181",8925,1,2,370
"10182",8925,1,3,140
"10183",8925,2,1,0
"10184",8925,2,2,140
"10185",8926,1,1,227
"10186",8926,1,2,35
"10187",8927,1,1,80
"10188",8927,1,2,365
"10189",8928,1,1,60
"10190",8928,1,2,230
"10191",8929,1,1,0
"10192",8929,1,2,330
"10193",8929,1,3,135
"10194",8929,1,4,15
"10195",8929,1,5,70
"10196",8929,1,7,0
"10197",8930,1,1,20
"10198",8931,1,1,10
"10199",8933,1,1,510
"10200",8934,1,1,10
"10201",8936,1,1,60
"10202",8936,1,2,180
"10203",8936,1,5,0
"10204",8938,1,1,300
"10205",8939,1,1,0
"10206",8939,1,2,240
"10207",8939,1,3,240
"10208",8940,1,1,210
"10209",8941,1,1,35
"10210",8941,1,2,360
"10211",8942,1,1,40
"10212",8943,1,1,105
"10213",8943,1,2,0
"10214",8944,1,1,480
"10215",8944,1,2,0
"10216",8945,1,1,210
"10217",8945,1,2,180
"10218",8947,1,1,75
"10219",8947,1,2,0
"10220",8947,1,3,0
"10221",8947,1,4,0
"10222",8948,1,1,90
"10223",8949,1,1,10
"10224",8949,1,2,195
"10225",8951,1,1,20
"10226",8951,1,2,90
"10227",8952,1,1,150
"10228",8952,1,2,510
"10229",8952,1,3,0
"10230",8955,1,1,270
"10231",8956,1,1,90
"10232",8956,1,2,265
"10233",8957,1,1,220
"10234",8958,1,1,60
"10235",8958,1,2,0
"10236",8958,1,3,270
"10237",8958,1,4,0
"10238",8958,1,5,60
"10239",8959,1,1,320
"10240",8959,1,2,120
"10241",8960,1,1,155
"10242",8960,1,2,305
"10243",8960,1,3,75
"10244",8964,1,1,30
"10245",8964,1,2,295
"10246",8965,1,1,0
"10247",8966,1,1,75
"10248",8967,1,1,0
"10249",8967,1,2,300
"10250",8968,1,1,240
"10251",8969,1,1,150
"10252",8969,1,2,0
"10253",8970,1,1,20
"10254",8970,1,2,268
"10255",8971,1,1,110
"10256",8972,1,1,60
"10257",8972,1,2,420
"10258",8974,1,1,180
"10259",8974,1,2,300
"10260",8975,1,1,60
"10261",8975,1,2,30
"10262",8975,1,3,90
"10263",8976,1,1,220
"10264",8976,1,2,160
"10265",8976,1,3,100
"10266",8977,1,1,0
"10267",8977,1,2,390
"10268",8979,1,1,0
"10269",8979,1,2,40
"10270",8979,1,3,0
"10271",8979,2,1,5
"10272",8979,2,2,120
"10273",8980,1,1,20
"10274",8982,1,1,290
"10275",8982,1,2,70
"10276",8982,1,3,0
"10277",8983,1,1,0
"10278",8983,1,2,270
"10279",8983,1,3,0
"10280",8983,1,4,140
"10281",8987,1,1,30
"10282",8988,1,1,140
"10283",8988,1,2,120
"10284",8989,1,1,0
"10285",8989,1,2,210
"10286",8989,1,3,20
"10287",8995,1,1,0
"10288",8995,1,2,420
"10289",8996,1,1,205
"10290",8996,1,4,0
"10291",8996,1,5,60
"10292",8996,1,6,140
"10293",8996,1,8,150
"10294",8996,1,9,0
"10295",8997,1,1,560
"10296",8999,1,1,0
"10297",8999,1,2,150
"10298",9000,1,1,275
"10299",9000,1,2,0
"10300",9001,1,1,0
"10301",9001,1,2,720
"10302",9001,1,3,0
"10303",9001,1,4,0
"10304",9002,1,1,0
"10305",9002,1,2,420
"10306",9003,1,1,15
"10307",9003,1,2,340
"10308",9003,1,3,10
"10309",9003,1,4,0
"10310",9004,1,1,0
"10311",9004,1,2,280
"10312",9004,1,3,0
"10313",9005,1,1,155
"10314",9005,1,2,200
"10315",9005,1,3,30
"10316",9006,1,1,340
"10317",9007,1,1,330
"10318",9007,1,2,520
"10319",9007,1,3,0
"10320",9008,1,1,300
"10321",9008,1,2,0
"10322",9009,1,1,0
"10323",9009,1,2,120
"10324",9010,1,1,40
"10325",9010,1,2,140
"10326",9013,1,1,30
"10327",9014,1,1,0
"10328",9014,1,2,300
"10329",9014,1,3,0
"10330",9015,1,1,320
"10331",9015,1,2,900
"10332",9018,1,1,130
"10333",9018,1,2,365
"10334",9018,1,3,290
"10335",9018,1,4,420
"10336",9018,1,5,150
"10337",9019,1,1,0
"10338",9019,1,2,270
"10339",9020,1,1,360
"10340",9020,1,2,300
"10341",9021,1,1,180
"10342",9021,1,2,360
"10343",9022,1,1,0
"10344",9022,1,2,210
"10345",9024,1,1,348
"10346",9025,1,1,35
"10347",9025,1,2,65
"10348",9027,1,1,420
"10349",9027,1,2,0
"10350",9027,1,3,30
"10351",9027,1,4,30
"10352",9028,1,1,0
"10353",9028,1,2,140
"10354",9028,1,3,15
"10355",9028,1,4,35
"10356",9029,1,1,180
"10357",9029,1,2,175
"10358",9030,1,1,260
"10359",9030,1,2,60
"10360",9031,1,1,0
"10361",9032,1,1,0
"10362",9032,1,2,135
"10363",9033,1,1,120
"10364",9034,1,1,290
"10365",9034,1,2,110
"10366",9036,1,1,0
"10367",9036,1,2,240
"10368",9036,1,3,0
"10369",9037,1,1,60
"10370",9037,1,2,210
"10371",9037,1,3,90
"10372",9037,1,4,0
"10373",9038,1,1,210
"10374",9038,1,2,60
"10375",9039,1,1,90
"10376",9039,1,2,300
"10377",9039,1,3,0
"10378",9041,1,1,0
"10379",9041,1,2,0
"10380",9042,1,1,150
"10381",9042,1,2,55
"10382",9043,1,1,90
"10383",9043,1,2,420
"10384",9043,1,3,60
"10385",9044,1,1,0
"10386",9044,1,2,135
"10387",9044,1,3,45
"10388",9045,1,1,120
"10389",9045,1,2,390
"10390",9046,1,1,115
"10391",9046,1,2,53
"10392",9046,1,3,10
"10393",9047,1,1,90
"10394",9047,1,2,300
"10395",9049,1,1,630
"10396",9049,1,2,0
"10397",9049,1,3,0
"10398",9050,1,1,0
"10399",9050,1,2,326
"10400",9051,1,1,120
"10401",9051,1,2,300
"10402",9051,1,3,0
"10403",9052,1,1,165
"10404",9052,1,2,35
"10405",9053,1,1,0
"10406",9053,1,2,585
"10407",9053,1,3,0
"10408",9054,1,1,210
"10409",9054,1,2,0
"10410",9055,1,1,220
"10411",9056,1,1,240
"10412",9058,1,1,0
"10413",9058,1,2,420
"10414",9058,1,3,30
"10415",9058,1,4,270
"10416",9059,1,1,150
"10417",9060,1,1,0
"10418",9060,1,2,335
"10419",9060,1,3,310
"10420",9060,1,4,30
"10421",9061,1,1,210
"10422",9061,1,2,0
"10423",9062,1,1,0
"10424",9062,1,2,420
"10425",9063,1,1,0
"10426",9063,1,2,0
"10427",9064,1,1,180
"10428",9064,1,2,0
"10429",9065,1,1,180
"10430",9065,1,2,0
"10431",9065,1,3,0
"10432",9066,1,1,0
"10433",9066,1,2,120
"10434",9067,1,1,150
"10435",9067,1,2,60
"10436",9067,1,3,0
"10437",9068,1,1,0
"10438",9068,1,2,660
"10439",9069,1,1,0
"10440",9069,1,2,330
"10441",9069,1,3,135
"10442",9069,1,5,230
"10443",9070,1,1,0
"10444",9070,1,2,375
"10445",9071,1,1,0
"10446",9071,1,2,420
"10447",9072,1,1,60
"10448",9072,1,2,240
"10449",9072,1,3,155
"10450",9072,1,4,180
"10451",9072,1,5,160
"10452",9073,1,1,60
"10453",9073,1,2,270
"10454",9073,1,3,0
"10455",9074,1,1,70
"10456",9075,1,1,235
"10457",9075,1,2,0
"10458",9076,1,1,630
"10459",9076,1,2,420
"10460",9076,1,3,90
"10461",9076,1,4,30
"10462",9077,1,1,540
"10463",9077,1,2,480
"10464",9078,1,1,190
"10465",9078,1,2,0
"10466",9078,1,3,120
"10467",9078,1,4,0
"10468",9079,1,1,20
"10469",9079,1,2,85
"10470",9079,1,3,69
"10471",9081,1,1,20
"10472",9081,1,2,255
"10473",9081,1,3,0
"10474",9081,1,4,0
"10475",9081,1,5,0
"10476",9083,1,1,690
"10477",9083,1,2,105
"10478",9083,1,3,45
"10479",9083,1,4,0
"10480",9084,1,1,0
"10481",9084,1,3,420
"10482",9085,1,1,490
"10483",9085,1,2,30
"10484",9085,1,3,70
"10485",9086,1,1,120
"10486",9086,1,2,180
"10487",9087,1,1,430
"10488",9087,1,2,0
"10489",9087,1,3,0
"10490",9088,1,1,0
"10491",9088,1,2,190
"10492",9088,1,3,240
"10493",9089,1,1,0
"10494",9089,1,2,195
"10495",9089,2,1,260
"10496",9089,2,2,0
"10497",9090,1,1,10
"10498",9091,1,1,0
"10499",9091,1,2,300
"10500",9091,1,3,0
"10501",9091,1,4,0
"10502",9094,1,1,240
"10503",9095,1,1,120
"10504",9095,1,2,390
"10505",9096,1,1,0
"10506",9096,1,2,660
"10507",9096,1,3,0
"10508",9096,1,4,60
"10509",9096,1,5,60
"10510",9097,1,1,180
"10511",9097,1,2,505
"10512",9100,1,1,0
"10513",9100,1,2,360
"10514",9100,1,3,360
"10515",9100,1,4,0
"10516",9100,1,5,0
"10517",9102,1,1,215
"10518",9102,1,2,0
"10519",9104,1,1,40
"10520",9104,1,2,85
"10521",9104,1,3,60
"10522",9104,1,4,60
"10523",9104,1,5,210
"10524",9106,1,1,0
"10525",9106,1,2,285
"10526",9106,1,3,55
"10527",9107,1,1,0
"10528",9107,1,2,405
"10529",9107,1,3,0
"10530",9107,1,4,0
"10531",9108,1,1,0
"10532",9108,1,2,400
"10533",9108,1,3,0
"10534",9109,1,1,60
"10535",9109,1,2,0
"10536",9110,1,1,195
"10537",9110,1,2,30
"10538",9111,1,1,430
"10539",9111,1,2,10
"10540",9111,1,3,75
"10541",9112,1,1,10
"10542",9112,1,2,300
"10543",9112,1,3,240
"10544",9114,1,1,20
"10545",9114,1,2,340
"10546",9114,1,3,95
"10547",9114,1,4,0
"10548",9115,1,1,300
"10549",9115,1,2,0
"10550",9116,1,1,0
"10551",9116,1,2,360
"10552",9117,1,1,60
"10553",9117,1,2,330
"10554",9123,1,1,0
"10555",9123,1,2,495
"10556",9123,1,3,0
"10557",9123,2,1,0
"10558",9123,2,2,255
"10559",9123,3,1,0
"10560",9123,3,2,195
"10561",9124,1,1,0
"10562",9124,1,2,300
"10563",9124,1,3,0
"10564",9125,1,1,275
"10565",9125,1,2,240
"10566",9125,1,3,30
"10567",9125,1,4,0
"10568",9126,1,1,0
"10569",9126,1,2,355
"10570",9126,1,3,0
"10571",9126,1,4,0
"10572",9126,1,5,0
"10573",9127,1,1,85
"10574",9127,1,2,10
"10575",9127,1,3,15
"10576",9130,1,1,210
"10577",9130,1,2,10
"10578",9131,1,1,325
"10579",9131,1,2,5
"10580",9131,1,3,40
"10581",9132,1,1,75
"10582",9132,1,2,300
"10583",9132,1,3,150
"10584",9133,1,1,190
"10585",9134,1,1,0
"10586",9136,1,1,285
"10587",9136,1,2,55
"10588",9136,1,3,115
"10589",9137,1,1,60
"10590",9137,1,2,360
"10591",9137,1,3,90
"10592",9137,1,4,240
"10593",9137,1,5,420
"10594",9138,1,1,130
"10595",9138,1,2,420
"10596",9143,1,1,240
"10597",9143,1,2,0
"10598",9144,1,1,340
"10599",9144,1,2,495
"10600",9145,1,1,150
"10601",9145,1,2,0
"10602",9146,1,1,0
"10603",9147,1,1,210
"10604",9147,1,2,150
"10605",9147,1,4,480
"10606",9147,1,5,210
"10607",9148,1,1,0
"10608",9148,1,2,260
"10609",9148,1,3,270
"10610",9149,1,1,60
"10611",9149,1,2,420
"10612",9149,1,3,300
"10613",9150,1,1,15
"10614",9150,1,2,260
"10615",9151,1,1,120
"10616",9151,1,2,20
"10617",9153,1,1,195
"10618",9154,1,1,140
"10619",9154,1,2,195
"10620",9156,1,1,75
"10621",9156,1,2,75
"10622",9157,1,1,135
"10623",9160,1,1,0
"10624",9160,1,2,420
"10625",9160,1,3,0
"10626",9161,1,1,0
"10627",9161,1,2,360
"10628",9161,1,3,0
"10629",9162,1,1,110
"10630",9163,1,1,420
"10631",9164,1,1,340
"10632",9164,1,2,60
"10633",9164,1,3,40
"10634",9165,1,1,225
"10635",9165,1,2,0
"10636",9165,1,3,95
"10637",9166,1,1,0
"10638",9166,1,2,360
"10639",9167,1,1,130
"10640",9167,1,2,185
"10641",9167,1,3,110
"10642",9167,1,4,0
"10643",9168,1,1,245
"10644",9168,1,2,0
"10645",9168,1,3,40
"10646",9168,1,4,8
"10647",9168,1,5,0
"10648",9169,1,1,60
"10649",9169,1,2,165
"10650",9171,1,1,30
"10651",9171,1,2,300
"10652",9171,1,3,120
"10653",9171,1,4,30
"10654",9173,1,1,50
"10655",9173,1,2,50
"10656",9174,1,1,305
"10657",9174,1,2,55
"10658",9174,1,3,15
"10659",9174,1,4,60
"10660",9175,1,1,0
"10661",9175,1,2,540
"10662",9175,1,3,150
"10663",9175,1,4,60
"10664",9176,1,1,210
"10665",9176,1,2,360
"10666",9178,1,1,135
"10667",9179,1,1,240
"10668",9179,1,2,405
"10669",9179,1,3,210
"10670",9180,1,1,150
"10671",9183,1,1,180
"10672",9183,1,2,0
"10673",9183,1,3,0
"10674",9183,1,4,330
"10675",9183,1,5,120
"10676",9186,1,1,0
"10677",9186,1,2,60
"10678",9186,1,3,0
"10679",9186,1,4,0
"10680",9186,1,5,60
"10681",9187,1,1,0
"10682",9187,1,2,270
"10683",9187,1,3,60
"10684",9187,1,4,40
"10685",9188,1,1,675
"10686",9188,1,2,270
"10687",9189,1,1,0
"10688",9189,1,2,420
"10689",9189,1,3,30
"10690",9189,1,4,30
"10691",9190,1,1,120
"10692",9190,1,2,60
"10693",9192,1,1,50
"10694",9194,1,1,360
"10695",9194,1,2,60
"10696",9194,1,3,120
"10697",9195,1,1,0
"10698",9195,1,2,350
"10699",9196,1,1,0
"10700",9196,1,2,160
"10701",9196,1,3,0
"10702",9196,1,4,0
"10703",9197,1,1,380
"10704",9197,1,2,0
"10705",9198,1,1,330
"10706",9198,1,2,50
"10707",9201,1,1,180
"10708",9201,1,2,0
"10709",9202,1,1,300
"10710",9202,1,2,300
"10711",9202,1,3,360
"10712",9204,1,1,30
"10713",9206,1,1,0
"10714",9206,1,2,0
"10715",9206,1,3,0
"10716",9207,1,1,50
"10717",9207,1,2,50
"10718",9208,1,1,0
"10719",9208,1,2,60
"10720",9208,1,3,25
"10721",9208,1,4,0
"10722",9209,1,1,145
"10723",9209,1,2,590
"10724",9209,1,3,0
"10725",9210,1,1,220
"10726",9210,1,2,0
"10727",9210,1,3,60
"10728",9210,1,4,0
"10729",9210,1,5,60
"10730",9210,1,6,0
"10731",9212,1,1,0
"10732",9212,1,2,385
"10733",9212,1,3,55
"10734",9216,1,1,5
"10735",9216,1,2,675
"10736",9216,1,3,50
"10737",9217,1,1,360
"10738",9217,1,2,60
"10739",9217,1,3,0
"10740",9217,1,4,0
"10741",9218,1,1,0
"10742",9218,1,2,210
"10743",9222,1,1,0
"10744",9222,1,2,260
"10745",9222,1,4,0
"10746",9225,1,1,0
"10747",9225,1,2,540
"10748",9225,1,3,30
"10749",9226,1,1,0
"10750",9229,1,1,0
"10751",9229,1,2,420
"10752",9229,1,3,15
"10753",9229,1,4,0
"10754",9229,1,5,0
"10755",9231,1,1,225
"10756",9231,1,2,95
