"","vivienda","tipo_vivienda","electricidad","acueducto","alcantarillado","recoleccion_basuras","internet","gas","mes_ref","dia_ref","cabecera","region"
"8231",14953,2,1,1,1,1,1,1,11,7,1,1
"8232",14954,3,1,1,1,1,0,1,10,7,1,5
"8233",14955,1,1,1,1,1,1,1,11,2,1,3
"8234",14956,2,1,1,1,1,0,1,11,5,0,2
"8235",14957,1,1,1,1,1,0,0,11,3,0,4
"8236",14959,1,1,1,0,0,0,1,10,7,0,3
"8237",14961,1,1,0,0,0,0,0,11,2,0,2
"8238",14962,1,1,1,0,0,0,0,11,3,0,4
"8239",14964,1,1,1,0,1,0,0,11,7,0,4
"8240",14965,1,1,0,1,0,0,0,11,1,0,2
"8241",14966,1,0,0,0,0,0,1,10,7,0,3
"8242",14967,1,1,1,1,1,0,1,11,2,0,3
"8243",14969,1,1,1,0,1,1,1,9,2,1,2
"8244",14974,1,1,0,0,0,0,0,10,7,0,3
"8245",14976,1,1,0,0,0,0,0,10,7,0,3
"8246",14980,1,1,1,1,1,1,1,9,2,1,3
"8247",14984,1,1,0,0,0,0,0,10,1,0,3
"8248",14986,2,1,1,1,1,1,1,10,7,1,5
"8249",14988,1,1,1,0,1,0,1,11,2,0,3
"8250",14989,1,1,0,0,0,0,0,10,1,0,3
"8251",14990,2,1,1,1,1,1,1,9,3,1,3
"8252",14992,1,1,0,0,0,0,1,10,7,0,3
"8253",14993,2,1,1,1,1,1,1,11,1,1,2
"8254",14994,1,1,0,0,0,0,1,10,1,0,3
"8255",14997,1,1,0,0,0,0,1,10,7,0,3
"8256",14999,1,1,1,1,1,1,1,11,1,1,3
"8257",15001,2,1,1,1,1,1,1,9,3,1,3
"8258",15002,2,1,1,1,1,1,1,10,7,1,5
"8259",15003,1,1,0,0,0,0,1,10,7,0,3
"8260",15004,2,1,1,1,1,1,1,11,2,1,5
"8261",15007,2,1,1,1,1,1,1,9,4,1,5
"8262",15009,1,1,0,0,0,0,0,10,1,0,3
"8263",15012,2,1,1,1,1,1,1,9,4,1,5
"8264",15013,2,1,1,1,1,1,1,10,7,1,5
"8265",15014,2,1,1,1,1,1,1,11,2,1,5
"8266",15016,2,1,1,1,1,1,1,9,4,1,5
"8267",15020,2,1,1,1,1,1,1,11,2,1,5
"8268",15021,2,1,1,1,1,1,1,9,4,1,5
"8269",15023,2,1,1,1,1,1,1,10,7,1,2
"8270",15024,1,1,1,0,1,0,1,11,2,0,3
"8271",15026,2,1,1,1,1,1,1,9,4,1,5
"8272",15028,2,1,1,1,1,1,1,11,2,1,5
"8273",15029,1,1,1,0,0,0,1,10,7,0,3
"8274",15032,1,1,0,0,0,0,1,10,2,0,3
"8275",15033,1,1,0,0,0,0,0,11,2,0,2
"8276",15035,1,1,1,1,1,0,1,10,1,1,3
"8277",15038,1,1,1,1,1,0,1,11,2,0,3
"8278",15040,1,1,1,1,1,0,1,9,4,1,3
"8279",15042,1,1,1,1,1,1,1,10,2,1,5
"8280",15043,2,1,0,0,1,1,0,9,4,0,3
"8281",15044,2,1,1,1,1,1,1,11,2,1,5
"8282",15051,2,1,1,1,1,1,1,9,4,1,5
"8283",15054,2,1,1,1,1,1,1,10,2,1,5
"8284",15055,2,1,1,1,1,1,1,11,2,1,5
"8285",15056,2,1,1,1,1,0,1,10,2,1,3
"8286",15057,1,1,1,1,1,1,1,9,4,1,3
"8287",15058,1,1,1,0,0,1,1,10,8,0,3
"8288",15059,2,1,1,1,1,1,1,10,2,1,5
"8289",15061,2,1,1,1,1,1,0,10,2,1,3
"8290",15065,2,1,1,1,1,1,1,10,3,1,5
"8291",15068,2,1,1,1,1,1,1,10,3,1,5
"8292",15069,2,1,1,1,1,1,1,11,2,1,2
"8293",15071,2,1,1,0,1,0,0,9,4,0,3
"8294",15072,2,1,1,1,1,1,1,10,3,1,5
"8295",15074,2,1,1,1,1,1,1,11,2,1,5
"8296",15075,1,0,0,0,0,0,0,10,3,0,3
"8297",15077,1,1,0,0,0,1,1,9,4,1,3
"8298",15079,1,1,1,1,1,1,1,11,2,1,1
"8299",15080,2,1,1,1,1,1,1,10,3,1,5
"8300",15082,1,1,1,1,1,0,1,9,4,1,3
"8301",15083,1,1,0,0,0,0,1,10,8,0,3
"8302",15084,2,1,1,1,1,0,1,11,2,1,5
"8303",15086,2,1,1,1,1,1,1,10,4,1,5
"8304",15088,1,1,1,1,1,0,1,9,4,1,3
"8305",15089,1,1,1,1,1,0,1,11,1,1,1
"8306",15091,2,1,1,1,1,1,1,10,3,1,5
"8307",15092,2,1,1,1,1,1,1,11,2,1,5
"8308",15097,2,1,1,1,1,1,1,11,2,1,5
"8309",15098,2,1,1,1,1,1,1,10,4,1,5
"8310",15099,2,1,1,1,1,0,1,10,5,1,3
"8311",15103,1,1,1,1,1,1,1,11,1,1,4
"8312",15104,2,1,1,1,1,1,1,10,4,1,5
"8313",15105,2,1,1,1,1,1,1,10,5,1,5
"8314",15106,2,1,1,1,1,1,1,10,4,1,3
"8315",15107,1,1,1,0,0,1,0,11,2,0,4
"8316",15108,2,1,1,1,1,1,1,10,4,1,5
"8317",15109,1,1,1,1,1,1,1,10,3,1,3
"8318",15111,2,1,1,1,1,1,1,10,5,1,3
"8319",15112,2,1,1,1,1,1,1,10,4,1,5
"8320",15113,2,1,1,1,1,0,1,11,2,1,5
"8321",15116,2,1,1,1,1,1,1,10,5,1,5
"8322",15117,2,1,1,1,1,1,0,10,4,1,5
"8323",15120,2,1,1,1,1,1,1,11,1,1,2
"8324",15121,2,1,1,1,0,1,1,10,5,0,3
"8325",15122,3,1,1,1,1,0,1,10,5,1,5
"8326",15124,2,1,1,1,1,1,1,10,5,1,5
"8327",15125,2,1,1,1,1,1,1,10,3,1,3
"8328",15126,1,1,1,0,1,0,1,11,2,1,1
"8329",15127,2,1,1,1,1,1,1,10,5,1,5
"8330",15128,2,1,1,1,1,1,1,10,6,1,5
"8331",15129,1,1,1,1,1,1,1,10,5,1,3
"8332",15130,1,1,1,1,1,0,1,10,3,1,3
"8333",15132,1,1,1,1,1,1,0,11,2,0,4
"8334",15137,2,1,1,1,1,0,1,11,2,1,5
"8335",15138,2,1,1,1,1,0,0,10,3,1,3
"8336",15139,2,1,1,1,1,0,1,10,5,1,5
"8337",15141,2,1,1,1,1,1,1,10,5,1,3
"8338",15142,2,1,1,1,1,1,1,11,2,1,5
"8339",15143,2,1,1,1,1,1,1,10,3,1,3
"8340",15144,2,1,1,1,1,1,1,10,5,1,5
"8341",15145,1,1,1,0,0,0,1,10,7,0,3
"8342",15146,1,1,1,1,1,0,0,10,5,1,3
"8343",15148,2,1,1,1,1,1,1,11,2,1,5
"8344",15150,1,1,0,0,0,0,0,10,7,0,3
"8345",15151,2,1,1,1,1,1,1,10,5,1,3
"8346",15152,2,1,1,1,1,1,1,11,2,1,1
"8347",15153,2,1,1,1,1,1,1,10,3,1,5
"8348",15155,1,1,1,0,0,0,0,10,7,0,3
"8349",15156,2,1,1,1,1,1,1,10,7,1,5
"8350",15158,2,1,1,1,1,1,1,10,5,1,5
"8351",15159,2,1,1,1,1,1,1,11,2,1,5
"8352",15162,1,1,1,1,1,0,1,10,3,1,3
"8353",15164,1,1,0,0,1,0,0,11,2,1,1
"8354",15165,2,1,1,1,1,0,1,9,4,1,3
"8355",15166,2,1,1,1,1,1,1,10,4,1,5
"8356",15169,2,1,1,1,1,1,1,10,7,1,5
"8357",15172,2,1,1,1,1,1,1,11,2,1,5
"8358",15173,2,1,1,1,1,1,1,9,4,1,5
"8359",15176,2,1,1,1,1,1,1,9,4,1,5
"8360",15177,2,1,1,1,1,1,0,11,2,1,5
"8361",15179,3,1,1,1,1,1,1,9,6,1,5
"8362",15183,3,1,1,1,1,1,1,9,7,1,5
"8363",15184,1,1,1,1,1,1,1,10,1,0,3
"8364",15185,1,1,1,1,1,1,1,11,2,1,1
"8365",15187,2,1,1,1,1,1,1,9,7,1,5
"8366",15189,2,1,1,1,1,1,1,9,6,1,5
"8367",15190,2,1,1,1,1,1,1,11,2,1,5
"8368",15191,2,1,1,1,1,1,1,11,1,1,5
"8369",15192,2,1,1,1,1,0,1,9,1,1,5
"8370",15193,2,1,1,1,1,1,1,10,3,1,5
"8371",15194,1,1,1,1,1,1,1,9,6,1,5
"8372",15195,1,1,1,1,0,0,0,11,2,0,4
"8373",15196,2,1,1,1,1,1,1,9,2,1,1
"8374",15197,2,1,1,1,1,1,1,11,1,1,5
"8375",15198,2,1,1,1,1,1,1,10,3,1,5
"8376",15199,2,1,1,1,0,0,1,11,2,0,4
"8377",15201,2,1,1,1,1,1,1,10,3,1,5
"8378",15202,2,1,1,1,1,0,1,11,1,1,2
"8379",15203,2,1,1,1,1,1,1,11,2,1,4
"8380",15204,2,1,1,1,1,1,1,9,7,1,5
"8381",15205,2,1,1,1,1,1,1,9,3,1,5
"8382",15206,2,1,1,1,1,0,1,10,4,1,5
"8383",15207,2,1,1,1,1,1,1,11,1,1,5
"8384",15209,2,1,1,1,1,1,1,9,7,1,5
"8385",15210,1,1,0,0,0,0,0,9,3,0,1
"8386",15212,2,1,1,1,1,1,1,10,4,1,5
"8387",15213,1,1,1,1,1,1,1,11,1,1,5
"8388",15214,2,1,1,1,1,1,1,9,1,1,5
"8389",15215,1,1,1,1,1,0,0,11,1,0,4
"8390",15217,2,1,1,1,1,1,1,10,4,1,5
"8391",15218,1,1,0,0,0,0,0,11,1,0,1
"8392",15219,2,1,1,1,1,1,1,9,2,1,5
"8393",15220,1,1,1,1,1,1,0,11,2,0,4
"8394",15221,2,1,1,1,1,1,1,10,4,1,5
"8395",15223,2,1,1,1,1,1,1,11,1,1,5
"8396",15225,2,1,1,1,1,1,1,9,2,1,5
"8397",15226,1,1,1,0,1,1,0,11,2,1,4
"8398",15228,2,1,1,1,1,0,1,10,4,1,5
"8399",15229,1,1,1,0,1,1,0,11,1,1,4
"8400",15230,1,1,1,1,1,0,0,11,2,0,4
"8401",15231,2,1,0,0,1,1,1,9,2,1,5
"8402",15232,2,1,1,1,1,1,1,9,5,1,5
"8403",15233,2,1,1,1,1,1,1,10,4,1,5
"8404",15234,1,1,1,1,1,0,1,11,1,1,3
"8405",15235,2,1,1,1,1,1,1,10,4,1,5
"8406",15237,2,1,1,1,1,1,1,11,3,1,2
"8407",15238,2,1,1,1,1,1,1,9,2,1,5
"8408",15239,2,1,1,1,1,1,1,11,3,1,2
"8409",15240,2,1,1,1,1,1,0,9,5,1,2
"8410",15241,2,1,1,1,1,1,1,11,1,1,1
"8411",15243,1,1,1,0,0,0,0,11,1,0,2
"8412",15244,2,1,1,1,1,1,1,9,4,1,5
"8413",15245,1,1,1,1,1,1,1,11,1,1,3
"8414",15247,1,1,1,1,1,0,1,11,7,0,4
"8415",15248,1,1,1,1,1,1,1,11,1,1,3
"8416",15249,1,1,1,1,1,1,1,9,6,1,5
"8417",15250,2,1,1,1,1,1,1,10,5,1,5
"8418",15252,3,1,1,1,1,0,1,9,2,1,5
"8419",15254,2,1,1,1,1,1,1,9,3,1,5
"8420",15255,2,1,1,1,1,1,1,11,7,1,4
"8421",15256,2,1,1,1,1,1,1,9,6,1,5
"8422",15257,2,1,1,1,1,1,1,9,3,1,5
"8423",15258,1,1,0,0,0,0,0,11,1,0,2
"8424",15259,2,1,1,1,1,1,1,10,5,1,5
"8425",15261,1,1,0,1,0,0,0,11,1,0,2
"8426",15262,2,1,1,1,1,1,1,10,5,1,5
"8427",15263,1,1,0,0,0,0,0,11,1,0,2
"8428",15264,1,1,1,1,1,1,1,11,1,1,5
"8429",15265,2,1,1,1,1,1,1,9,4,1,5
"8430",15267,1,1,0,0,0,0,0,11,1,0,2
"8431",15268,1,1,1,1,1,0,1,11,1,1,5
"8432",15273,1,1,1,1,1,0,1,11,1,1,5
"8433",15274,1,1,1,1,1,1,0,11,7,1,4
"8434",15275,1,1,1,1,1,1,1,9,4,1,5
"8435",15276,2,1,1,1,1,1,1,10,6,1,5
"8436",15278,1,1,0,1,0,0,0,11,6,0,2
"8437",15279,1,1,0,0,0,0,0,9,7,0,1
"8438",15280,1,1,1,1,1,0,1,11,1,1,5
"8439",15281,2,1,1,1,1,1,1,9,4,1,5
"8440",15282,1,1,1,0,0,1,1,11,1,0,4
"8441",15283,1,1,1,1,1,1,1,10,6,1,3
"8442",15286,2,1,1,1,1,1,1,11,1,1,4
"8443",15287,2,1,0,0,0,0,0,11,2,0,2
"8444",15291,1,1,1,1,1,1,1,11,1,1,1
"8445",15292,1,1,1,1,1,0,1,9,5,1,5
"8446",15293,1,1,1,1,1,1,1,11,2,1,1
"8447",15294,1,1,0,0,0,0,0,11,1,0,2
"8448",15295,2,1,1,1,1,1,1,9,5,1,5
"8449",15296,2,1,1,1,1,1,1,9,1,1,5
"8450",15297,1,1,1,1,1,1,1,11,2,1,3
"8451",15298,1,1,1,1,1,1,1,11,1,1,2
"8452",15300,2,1,1,1,1,1,1,9,6,1,5
"8453",15301,2,1,1,1,1,1,1,10,6,1,5
"8454",15304,1,1,1,1,1,1,1,11,2,1,1
"8455",15305,2,1,1,1,1,1,0,10,6,1,5
"8456",15306,1,1,0,1,1,0,1,11,2,0,4
"8457",15307,2,1,1,1,1,0,1,11,1,1,1
"8458",15308,1,1,1,1,1,1,1,9,2,1,5
"8459",15309,1,1,1,0,0,0,0,11,2,0,2
"8460",15311,2,1,1,1,1,0,1,9,6,1,5
"8461",15312,1,1,1,1,1,1,1,11,1,1,1
"8462",15315,1,1,0,1,0,0,0,11,2,0,2
"8463",15316,2,1,1,1,1,1,1,9,2,1,5
"8464",15317,2,1,1,1,1,0,0,10,6,1,5
"8465",15319,2,1,1,0,1,0,1,9,2,0,1
"8466",15320,2,1,1,1,1,1,1,11,1,1,5
"8467",15321,1,1,1,0,0,0,0,11,2,0,4
"8468",15322,2,1,1,1,1,1,1,10,6,1,5
"8469",15323,2,1,1,0,1,1,1,11,1,0,2
"8470",15325,1,1,0,0,0,0,0,11,2,0,2
"8471",15326,1,1,1,0,0,0,0,10,7,0,3
"8472",15327,2,1,1,1,1,1,1,11,1,1,5
"8473",15328,2,1,1,1,1,1,1,9,2,1,5
"8474",15329,2,1,1,1,1,0,1,11,2,1,1
"8475",15330,1,1,1,1,1,1,0,9,1,0,3
"8476",15331,1,1,1,0,0,1,1,10,7,0,3
"8477",15333,2,1,1,1,1,0,1,9,3,1,3
"8478",15335,1,1,1,1,1,1,1,11,1,1,3
"8479",15336,2,1,1,1,1,1,1,9,3,1,5
"8480",15337,1,1,1,1,1,0,0,11,2,1,4
"8481",15338,1,1,1,1,1,0,0,9,1,0,3
"8482",15340,2,1,1,1,1,0,0,11,1,0,3
"8483",15341,2,1,1,1,1,1,1,11,1,1,5
"8484",15342,1,1,1,1,1,1,0,9,1,0,3
"8485",15345,2,1,1,1,1,1,0,10,7,1,3
"8486",15346,1,1,0,1,0,0,0,11,2,0,2
"8487",15347,2,1,1,1,1,1,1,9,3,1,3
"8488",15348,1,1,1,1,1,1,0,9,1,0,3
"8489",15349,2,1,1,1,1,0,1,11,1,1,5
"8490",15350,2,1,1,1,1,1,1,10,7,1,5
"8491",15351,2,1,1,1,1,0,1,9,3,1,3
"8492",15352,1,1,1,1,1,1,1,11,2,1,1
"8493",15353,3,1,1,1,1,0,1,11,1,1,5
"8494",15354,1,1,1,1,1,1,1,9,3,1,5
"8495",15355,2,1,1,1,1,1,1,9,1,0,3
"8496",15356,1,1,1,1,1,0,1,11,1,1,2
"8497",15357,2,1,1,1,1,0,0,11,1,1,5
"8498",15358,1,1,1,1,1,1,0,9,1,0,3
"8499",15359,1,1,1,1,1,1,1,11,1,1,4
"8500",15360,2,1,1,0,1,0,1,9,1,0,3
"8501",15361,1,1,1,1,1,1,1,11,1,1,5
"8502",15362,2,1,1,1,1,1,1,11,1,1,5
"8503",15363,2,1,1,1,0,1,1,9,2,1,3
"8504",15364,2,1,1,1,0,1,1,9,2,1,3
"8505",15366,1,1,1,1,1,1,1,11,1,1,1
"8506",15368,2,1,1,1,1,0,0,11,1,1,5
"8507",15369,1,1,1,1,1,1,1,11,1,1,5
"8508",15370,3,1,1,1,1,0,1,11,1,1,5
"8509",15371,2,1,1,1,1,1,1,11,1,1,5
"8510",15388,1,1,0,0,1,0,1,11,5,1,1
"8511",15390,1,1,1,0,1,1,0,11,1,0,4
"8512",15392,1,1,0,0,1,1,1,11,7,1,1
"8513",15393,2,1,1,1,1,1,1,11,8,1,1
"8514",15394,1,1,0,0,0,0,0,11,1,0,2
"8515",15395,1,1,1,1,1,1,1,11,5,1,2
"8516",15396,1,1,0,0,1,0,0,11,5,0,2
"8517",15397,1,1,1,0,0,0,0,11,1,0,3
"8518",15398,1,1,1,0,1,0,0,11,1,0,4
"8519",15399,1,1,0,0,0,0,0,11,7,0,2
"8520",15400,1,1,0,0,0,0,0,11,1,0,2
"8521",15401,1,1,0,0,1,0,1,11,1,1,1
"8522",15402,1,1,0,0,1,0,1,11,5,1,1
"8523",15403,1,1,1,1,1,0,1,11,1,1,1
"8524",15404,1,1,1,1,1,1,1,11,7,1,1
"8525",15405,1,1,1,0,1,1,0,11,1,0,2
"8526",15406,2,1,1,1,1,1,1,11,1,1,1
"8527",15408,1,1,1,0,1,1,1,11,1,0,4
"8528",15409,1,1,1,1,1,1,1,11,6,1,2
"8529",15410,2,1,1,1,1,1,1,11,8,1,4
"8530",15411,1,1,1,1,1,1,1,11,5,1,2
"8531",15412,2,1,1,1,1,1,1,11,1,1,2
"8532",15413,1,1,1,1,1,0,1,11,1,1,1
"8533",15414,1,1,1,1,1,0,1,11,1,1,2
"8534",15415,1,1,1,1,1,1,1,11,8,1,4
"8535",15416,1,1,0,0,1,1,1,11,7,1,1
"8536",15417,1,1,1,0,0,0,0,11,6,0,3
"8537",15418,1,1,1,1,1,1,1,11,8,1,2
"8538",15419,1,1,1,1,1,0,1,11,1,1,1
"8539",15420,1,1,1,0,0,0,0,11,7,0,3
"8540",15421,2,1,1,1,1,1,1,11,7,1,2
"8541",15422,1,1,1,0,0,0,0,11,5,0,2
"8542",15423,2,1,1,0,1,1,1,11,1,0,2
"8543",15424,1,1,1,0,0,0,0,11,5,0,2
"8544",15425,1,1,0,0,0,0,1,11,7,0,1
"8545",15426,1,1,1,1,1,1,1,11,1,1,1
"8546",15427,1,1,1,0,0,0,0,11,1,0,2
"8547",15428,1,1,0,0,1,0,0,11,5,0,2
"8548",15430,2,1,1,1,1,1,1,11,8,1,3
"8549",15431,1,1,0,0,0,1,0,11,1,0,3
"8550",15432,1,1,1,1,1,0,1,11,1,1,2
"8551",15433,1,1,0,0,1,0,0,11,5,0,2
"8552",15434,2,1,1,1,1,1,1,11,8,1,2
"8553",15436,1,1,0,0,0,0,0,11,8,0,3
"8554",15437,1,1,0,1,1,1,0,11,1,1,2
"8555",15438,1,1,0,0,1,0,0,11,4,0,2
"8556",15439,1,1,1,1,1,1,1,11,1,1,1
"8557",15440,1,1,1,0,1,0,1,11,1,0,2
"8558",15441,2,1,1,1,1,1,1,11,3,1,1
"8559",15442,1,1,1,1,1,0,1,11,1,1,4
"8560",15443,1,1,0,0,1,0,1,11,1,1,1
"8561",15444,2,1,1,1,1,1,1,11,3,1,1
"8562",15446,1,1,0,0,0,0,1,11,6,0,3
"8563",15448,2,1,1,1,1,1,0,11,7,1,2
"8564",15450,1,1,0,0,0,0,0,11,3,0,3
"8565",15451,1,1,0,0,1,0,1,11,1,1,1
"8566",15452,2,1,1,1,1,1,1,11,1,1,1
"8567",15453,2,1,1,1,1,1,1,11,6,1,2
"8568",15455,1,1,1,0,0,1,0,11,3,0,3
"8569",15456,1,1,1,1,1,1,1,11,1,1,1
"8570",15457,2,1,1,1,1,1,0,11,7,1,2
"8571",15459,2,1,1,1,1,1,1,11,1,1,5
"8572",15460,2,1,1,1,1,1,1,11,3,1,3
"8573",15461,1,1,1,0,1,0,0,11,6,0,2
"8574",15462,2,1,1,1,1,0,1,11,1,1,4
"8575",15463,1,1,1,1,1,0,1,11,7,1,4
"8576",15464,2,1,1,1,1,1,1,11,3,1,1
"8577",15465,1,1,0,0,0,0,1,11,6,1,1
"8578",15466,1,1,1,0,1,1,1,11,7,1,1
"8579",15468,1,1,0,0,1,1,1,11,7,1,1
"8580",15469,2,1,1,1,1,0,0,11,3,1,3
"8581",15471,2,1,1,0,1,0,1,11,6,1,1
"8582",15472,1,1,1,1,1,0,0,11,3,0,1
"8583",15473,1,1,1,0,1,0,0,11,1,1,1
"8584",15475,1,1,0,0,1,0,1,11,6,1,1
"8585",15476,2,1,1,1,1,1,1,11,8,1,3
"8586",15478,2,1,1,1,1,0,0,11,7,1,4
"8587",15479,1,1,0,0,0,0,0,11,6,0,2
"8588",15480,1,1,0,0,1,1,1,11,1,1,1
"8589",15481,1,1,1,1,1,1,1,11,8,1,1
"8590",15484,1,1,0,0,1,0,0,11,7,0,2
"8591",15485,1,1,1,1,1,1,1,11,8,1,1
"8592",15487,2,1,0,0,1,0,1,11,1,1,1
"8593",15488,1,1,1,1,1,1,1,11,6,1,1
"8594",15490,2,1,1,1,1,1,1,11,2,1,2
"8595",15492,2,1,1,1,1,1,1,11,6,1,2
"8596",15493,1,1,1,0,1,0,0,11,6,0,1
"8597",15494,3,1,0,0,1,0,0,11,8,1,1
"8598",15495,1,1,0,0,1,0,0,11,1,0,2
"8599",15496,1,1,0,0,1,0,0,11,7,0,2
"8600",15497,1,1,0,0,0,0,1,11,6,0,1
"8601",15498,1,1,1,1,1,1,1,11,3,1,1
"8602",15499,1,1,0,0,1,0,1,11,6,1,1
"8603",15500,1,1,0,0,1,0,1,11,6,1,1
"8604",15502,1,1,0,0,0,0,0,11,6,0,2
"8605",15503,1,1,0,0,1,1,0,11,6,1,1
"8606",15504,1,1,1,0,1,0,0,11,8,1,1
"8607",15505,1,1,0,0,1,0,1,11,6,1,1
"8608",15507,2,1,1,1,1,1,1,11,1,1,2
"8609",15509,1,1,1,1,1,0,1,11,1,1,4
"8610",15510,1,1,0,0,1,0,0,11,6,0,2
"8611",15511,1,1,0,0,1,0,1,11,7,1,1
"8612",15512,1,1,0,0,1,0,0,11,1,0,2
"8613",15513,1,1,1,0,0,0,0,11,6,0,2
"8614",15514,2,1,1,1,1,1,1,11,6,1,4
"8615",15515,1,1,0,0,1,0,0,11,1,0,2
"8616",15516,1,1,1,1,1,1,1,11,7,1,4
"8617",15518,2,1,1,1,1,1,1,11,7,1,2
"8618",15520,1,1,1,0,0,0,1,11,7,0,3
"8619",15521,1,1,1,0,0,0,0,11,1,0,2
"8620",15522,2,1,1,1,1,1,1,11,6,1,2
"8621",15523,1,1,1,1,1,1,1,11,8,1,2
"8622",15525,1,1,0,0,0,1,1,11,1,0,1
"8623",15526,1,1,1,1,1,1,1,11,2,1,2
"8624",15527,1,1,0,0,1,0,0,11,6,0,2
"8625",15528,2,1,1,0,0,0,1,11,6,1,1
"8626",15529,1,1,0,0,0,0,0,11,1,0,3
"8627",15530,2,1,1,0,1,1,1,11,8,0,4
"8628",15531,2,1,1,1,1,1,1,11,2,1,2
"8629",15532,1,1,1,1,1,1,0,11,6,1,4
"8630",15533,1,0,0,0,1,0,0,11,6,0,2
"8631",15534,1,1,1,1,1,0,1,11,1,1,1
"8632",15535,2,1,1,1,1,1,1,11,7,1,1
"8633",15536,1,1,1,0,1,0,0,11,6,1,1
"8634",15537,1,1,0,0,1,0,1,11,1,1,1
"8635",15538,1,1,0,0,1,0,0,11,1,0,2
"8636",15539,1,1,1,0,1,0,0,11,7,0,2
"8637",15540,2,1,1,1,1,1,1,11,8,1,1
"8638",15541,2,1,1,1,1,1,1,11,5,1,2
"8639",15542,1,1,1,1,1,0,1,11,8,1,4
"8640",15545,1,1,0,0,1,0,1,11,7,1,1
"8641",15546,2,1,1,1,1,0,0,11,8,1,3
"8642",15548,1,1,1,0,1,0,0,11,5,0,2
"8643",15549,1,1,1,1,1,1,1,11,7,1,3
"8644",15550,1,0,1,1,1,0,0,11,1,1,4
"8645",15551,1,1,1,1,0,0,1,11,8,1,1
"8646",15552,2,1,1,1,1,1,1,11,5,1,1
"8647",15553,1,1,1,0,1,0,0,11,2,0,2
"8648",15554,2,1,1,1,1,1,1,11,8,1,3
"8649",15555,1,1,1,0,1,0,0,11,5,0,2
"8650",15556,2,1,1,1,1,0,0,11,8,1,3
"8651",15557,1,1,0,0,0,0,0,11,3,0,2
"8652",15558,1,1,1,0,1,0,1,10,3,1,3
"8653",15560,1,1,0,0,1,0,0,11,5,1,1
"8654",15561,1,1,1,1,1,1,1,11,8,1,2
"8655",15563,1,1,1,1,1,1,1,11,3,1,4
"8656",15564,1,1,0,0,0,0,0,11,3,0,2
"8657",15565,1,1,1,0,0,0,0,10,3,0,2
"8658",15566,2,1,1,1,1,1,1,11,8,1,1
"8659",15567,1,1,0,0,1,1,1,11,5,1,1
"8660",15568,1,1,1,1,1,0,1,11,5,1,1
"8661",15570,1,1,1,1,1,1,1,11,8,1,4
"8662",15571,1,1,1,1,1,1,1,11,1,1,2
"8663",15574,1,1,1,1,1,1,1,11,3,1,1
"8664",15576,2,1,1,1,1,0,1,11,8,1,1
"8665",15577,1,1,1,0,1,0,1,11,5,0,1
"8666",15578,2,1,1,1,1,1,1,11,5,1,5
"8667",15579,1,1,1,1,1,1,0,10,4,0,3
"8668",15580,2,1,1,1,1,1,1,11,8,1,1
"8669",15581,2,1,1,1,1,1,0,11,3,1,2
"8670",15584,1,1,1,1,1,1,1,11,3,1,1
"8671",15586,1,1,1,1,1,1,1,11,8,1,1
"8672",15589,1,1,1,0,1,1,1,10,4,1,1
"8673",15590,1,1,0,0,1,0,1,11,5,1,1
"8674",15591,1,1,1,1,1,1,1,11,8,1,1
"8675",15592,1,1,1,1,1,1,1,11,6,0,4
"8676",15593,1,1,1,1,1,1,1,11,1,1,3
"8677",15594,2,1,1,1,1,1,1,11,5,1,2
"8678",15595,2,1,1,1,1,1,1,11,6,1,4
"8679",15596,2,1,1,1,1,1,0,10,4,1,4
"8680",15597,2,1,1,1,1,1,1,11,8,1,2
"8681",15598,2,1,1,1,1,1,0,11,6,1,5
"8682",15601,2,1,1,1,1,1,1,11,3,1,3
"8683",15603,2,1,1,1,1,0,1,11,6,1,4
"8684",15605,1,1,1,1,1,1,1,11,3,1,1
"8685",15607,2,1,1,1,1,1,1,11,8,1,1
"8686",15608,1,1,1,1,1,0,1,11,3,1,4
"8687",15609,1,1,0,0,1,0,0,11,5,1,1
"8688",15613,1,1,1,1,1,1,1,11,3,1,4
"8689",15616,2,1,1,1,1,1,0,11,4,1,2
"8690",15617,3,1,1,1,1,1,1,11,3,1,3
"8691",15618,1,1,1,1,1,1,1,11,6,1,4
"8692",15619,2,1,1,1,1,1,1,11,8,1,2
"8693",15620,2,1,1,1,1,1,1,10,5,1,1
"8694",15621,1,1,1,1,1,1,1,11,3,1,4
"8695",15623,1,1,1,0,1,1,1,11,7,1,1
"8696",15624,1,1,1,1,1,1,1,11,8,1,4
"8697",15625,2,1,1,1,1,1,1,11,8,1,3
"8698",15626,2,1,1,1,1,1,1,11,3,1,4
"8699",15627,1,1,0,0,1,1,1,11,4,1,1
"8700",15629,1,1,1,1,1,1,1,11,7,1,2
"8701",15630,2,1,1,0,1,1,1,11,2,0,2
"8702",15631,1,1,1,1,1,1,1,11,7,1,3
"8703",15632,2,1,1,1,1,1,1,11,3,1,4
"8704",15633,2,1,1,1,1,1,1,11,1,1,2
"8705",15634,2,1,1,0,1,0,0,10,6,1,1
"8706",15635,1,1,0,0,1,0,0,11,4,0,2
"8707",15636,2,1,1,1,1,1,1,11,8,1,4
"8708",15637,1,1,1,1,1,1,1,11,3,1,3
"8709",15638,2,1,0,0,1,0,1,11,1,1,1
"8710",15641,1,1,1,1,1,1,1,11,8,1,4
